4.4400529e+00 432 4.4400091e+00 6.2000143e-01 4.1000000e+01 1.9253578e-09 #Y^,t,Y,y,c,e2
3.5941818e+00 433 3.5941407e+00 5.9714005e-01 4.8000000e+01 1.6873523e-09 #Y^,t,Y,y,c,e2
2.9681372e+00 434 2.9681589e+00 5.8021992e-01 6.2000000e+01 4.6922052e-10 #Y^,t,Y,y,c,e2
2.5328392e+00 435 2.5328652e+00 5.6845511e-01 2.2000000e+01 6.7901043e-10 #Y^,t,Y,y,c,e2
2.2577206e+00 436 2.2577022e+00 5.6101947e-01 2.1000000e+01 3.3514060e-10 #Y^,t,Y,y,c,e2
2.1157533e+00 437 2.1157486e+00 5.5718252e-01 2.5000000e+01 2.2073127e-11 #Y^,t,Y,y,c,e2
2.0860831e+00 438 2.0860875e+00 5.5638062e-01 7.0000000e+00 1.9472944e-11 #Y^,t,Y,y,c,e2
2.1545850e+00 439 2.1545857e+00 5.5823203e-01 1.7000000e+01 5.2593440e-13 #Y^,t,Y,y,c,e2
2.3138395e+00 440 2.3138432e+00 5.6253620e-01 1.7000000e+01 1.3532041e-11 #Y^,t,Y,y,c,e2
2.5628023e+00 441 2.5627988e+00 5.6926493e-01 1.7000000e+01 1.2160809e-11 #Y^,t,Y,y,c,e2
2.9062654e+00 442 2.9062510e+00 5.7854771e-01 0.0000000e+00 2.0815546e-10 #Y^,t,Y,y,c,e2
3.3544017e+00 443 3.3543670e+00 5.9065950e-01 6.3000000e+01 1.2027663e-09 #Y^,t,Y,y,c,e2
3.9220973e+00 444 3.9220828e+00 6.0600263e-01 6.3000000e+01 2.1001219e-10 #Y^,t,Y,y,c,e2
4.6281210e+00 445 4.6280929e+00 6.2508435e-01 6.3000000e+01 7.8959348e-10 #Y^,t,Y,y,c,e2
5.4928448e+00 446 5.4928486e+00 6.4845526e-01 7.4000000e+01 1.4194601e-11 #Y^,t,Y,y,c,e2
6.5346140e+00 447 6.5345898e+00 6.7661119e-01 9.0000000e+00 5.8795619e-10 #Y^,t,Y,y,c,e2
7.7619902e+00 448 7.7619782e+00 7.0978352e-01 4.9000000e+01 1.4563709e-10 #Y^,t,Y,y,c,e2
9.1619834e+00 449 9.1616974e+00 7.4762117e-01 8.4000000e+01 8.1788657e-08 #Y^,t,Y,y,c,e2
1.0680335e+01 450 1.0680364e+01 7.8865770e-01 3.7000000e+01 8.6637589e-10 #Y^,t,Y,y,c,e2
1.2203900e+01 451 1.2203999e+01 8.2983513e-01 5.9000000e+01 9.7409565e-09 #Y^,t,Y,y,c,e2
1.3546527e+01 452 1.3546549e+01 8.6612235e-01 2.4000000e+01 4.7954148e-10 #Y^,t,Y,y,c,e2
1.4468248e+01 453 1.4468162e+01 8.9103372e-01 2.3000000e+01 7.3265526e-09 #Y^,t,Y,y,c,e2
1.4739873e+01 454 1.4740005e+01 8.9837496e-01 7.7000000e+01 1.7370483e-08 #Y^,t,Y,y,c,e2
1.4239915e+01 455 1.4240065e+01 8.8486256e-01 4.4000000e+01 2.2549872e-08 #Y^,t,Y,y,c,e2
1.3021118e+01 456 1.3021023e+01 8.5192212e-01 4.4000000e+01 9.1111127e-09 #Y^,t,Y,y,c,e2
1.1294147e+01 457 1.1294435e+01 8.0524722e-01 5.4000000e+01 8.2900267e-08 #Y^,t,Y,y,c,e2
9.3404446e+00 458 9.3412969e+00 7.5244445e-01 8.6000000e+01 7.2629546e-07 #Y^,t,Y,y,c,e2
7.4141306e+00 459 7.4143634e+00 7.0038191e-01 8.6000000e+01 5.4227793e-08 #Y^,t,Y,y,c,e2
5.6841403e+00 460 5.6841679e+00 6.5362541e-01 1.0000000e+01 7.5736965e-10 #Y^,t,Y,y,c,e2
4.2333308e+00 461 4.2335818e+00 6.1441435e-01 1.3000000e+01 6.3031335e-08 #Y^,t,Y,y,c,e2
3.0788117e+00 462 3.0789205e+00 5.8321113e-01 4.8000000e+01 1.1837244e-08 #Y^,t,Y,y,c,e2
2.1964599e+00 463 2.1965166e+00 5.5936378e-01 6.2000000e+01 3.2081583e-09 #Y^,t,Y,y,c,e2
1.5442379e+00 464 1.5442575e+00 5.4173616e-01 2.2000000e+01 3.8417513e-10 #Y^,t,Y,y,c,e2
1.0756437e+00 465 1.0756520e+00 5.2907145e-01 2.5000000e+01 6.8110543e-11 #Y^,t,Y,y,c,e2
7.4754790e-01 466 7.4757534e-01 5.2020400e-01 2.5000000e+01 7.5269826e-10 #Y^,t,Y,y,c,e2
5.2375414e-01 467 5.2368469e-01 5.1415552e-01 2.5000000e+01 4.8227688e-09 #Y^,t,Y,y,c,e2
3.7521145e-01 468 3.7524398e-01 5.1014085e-01 2.0000000e+00 1.0578800e-09 #Y^,t,Y,y,c,e2
2.8060310e-01 469 2.8059862e-01 5.0758387e-01 2.0000000e+00 2.0049070e-11 #Y^,t,Y,y,c,e2
2.2409003e-01 470 2.2408282e-01 5.0605649e-01 5.6000000e+01 5.1988485e-11 #Y^,t,Y,y,c,e2
1.9482913e-01 471 1.9480837e-01 5.0526565e-01 5.6000000e+01 4.3070384e-10 #Y^,t,Y,y,c,e2
1.8558133e-01 472 1.8556333e-01 5.0501571e-01 5.6000000e+01 3.2394962e-10 #Y^,t,Y,y,c,e2
1.9190289e-01 473 1.9191427e-01 5.0518656e-01 3.0000000e+00 1.2962391e-10 #Y^,t,Y,y,c,e2
2.1151895e-01 474 2.1153281e-01 5.0571673e-01 3.0000000e+00 1.9209277e-10 #Y^,t,Y,y,c,e2
2.4371643e-01 475 2.4373150e-01 5.0658693e-01 3.0000000e+00 2.2692234e-10 #Y^,t,Y,y,c,e2
2.8916675e-01 476 2.8918221e-01 5.0781532e-01 3.0000000e+00 2.3890532e-10 #Y^,t,Y,y,c,e2
3.4977522e-01 477 3.4979076e-01 5.0945338e-01 3.0000000e+00 2.4151281e-10 #Y^,t,Y,y,c,e2
4.2869229e-01 478 4.2870796e-01 5.1158628e-01 3.0000000e+00 2.4536340e-10 #Y^,t,Y,y,c,e2
5.3045696e-01 479 5.3046674e-01 5.1433667e-01 5.6000000e+01 9.5643954e-11 #Y^,t,Y,y,c,e2
6.6122914e-01 480 6.6124509e-01 5.1787106e-01 5.6000000e+01 2.5434259e-10 #Y^,t,Y,y,c,e2
8.2924057e-01 481 8.2926385e-01 5.2241191e-01 5.6000000e+01 5.4224037e-10 #Y^,t,Y,y,c,e2
1.0453069e+00 482 1.0453369e+00 5.2825154e-01 5.6000000e+01 9.0076669e-10 #Y^,t,Y,y,c,e2
1.3235635e+00 483 1.3235949e+00 5.3577199e-01 5.6000000e+01 9.8787567e-10 #Y^,t,Y,y,c,e2
1.6823830e+00 484 1.6823994e+00 5.4546981e-01 5.6000000e+01 2.6790948e-10 #Y^,t,Y,y,c,e2
2.1454762e+00 485 2.1454357e+00 5.5798584e-01 5.6000000e+01 1.6439727e-09 #Y^,t,Y,y,c,e2
2.7428446e+00 486 2.7428962e+00 5.7413093e-01 4.0000000e+00 2.6638145e-09 #Y^,t,Y,y,c,e2
3.5124719e+00 487 3.5124758e+00 5.9493167e-01 4.0000000e+00 1.5299790e-11 #Y^,t,Y,y,c,e2
4.4995031e+00 488 4.4994825e+00 6.2160819e-01 4.0000000e+00 4.2461856e-10 #Y^,t,Y,y,c,e2
5.7543962e+00 489 5.7544993e+00 6.5552422e-01 7.4000000e+01 1.0623323e-08 #Y^,t,Y,y,c,e2
7.3252163e+00 490 7.3254227e+00 6.9797882e-01 9.0000000e+00 4.2622258e-08 #Y^,t,Y,y,c,e2
9.2380969e+00 491 9.2382426e+00 7.4967829e-01 8.3000000e+01 2.1237068e-08 #Y^,t,Y,y,c,e2
1.1458908e+01 492 1.1458920e+01 8.0970021e-01 3.7000000e+01 1.4967636e-10 #Y^,t,Y,y,c,e2
1.3833875e+01 493 1.3832919e+01 8.7388850e-01 5.9000000e+01 9.1273820e-07 #Y^,t,Y,y,c,e2
1.6022773e+01 494 1.6022373e+01 9.3304791e-01 2.3000000e+01 1.5965072e-07 #Y^,t,Y,y,c,e2
1.7509101e+01 495 1.7510582e+01 9.7321896e-01 2.3000000e+01 2.1908181e-06 #Y^,t,Y,y,c,e2
1.7768967e+01 496 1.7768369e+01 9.8024234e-01 3.6000000e+01 3.5739319e-07 #Y^,t,Y,y,c,e2
1.6555894e+01 497 1.6555274e+01 9.4745660e-01 8.1000000e+01 3.8501507e-07 #Y^,t,Y,y,c,e2
1.4106400e+01 498 1.4105480e+01 8.8125405e-01 5.8000000e+01 8.4581606e-07 #Y^,t,Y,y,c,e2
1.0990718e+01 499 1.0989646e+01 7.9704642e-01 5.8000000e+01 1.1480112e-06 #Y^,t,Y,y,c,e2
7.7967369e+00 500 7.7974084e+00 7.1072262e-01 5.4000000e+01 4.5089943e-07 #Y^,t,Y,y,c,e2
